,address/zipcode
2876,10314.0
2877,10314.0
2878,10314.0
2879,10314.0
2880,10314.0
2882,10314.0
2883,10314.0
2884,10314.0
2885,10314.0
2886,10314.0
2891,10314.0
2892,10314.0
2893,10314.0
2894,10314.0
2895,10314.0
2896,10314.0
2897,10314.0
2898,10314.0
2899,10314.0
2900,10314.0
2901,10314.0
2902,10314.0
2903,10314.0
2904,10314.0
2905,10314.0
2906,10309.0
2907,10309.0
2908,10309.0
2909,10309.0
2910,10309.0
2911,10309.0
2912,10309.0
2913,10309.0
2915,10309.0
2916,10309.0
2917,10309.0
2918,10309.0
2919,10309.0
2920,10309.0
2921,10309.0
2925,10309.0
2926,10309.0
2927,10309.0
2928,10309.0
2929,10309.0
2930,10309.0
2931,10309.0
2932,10309.0
2933,10309.0
2935,10309.0
2936,10309.0
2937,10309.0
2938,10309.0
2939,10309.0
2940,10309.0
2941,10309.0
2943,10309.0
2944,10309.0
2945,10309.0
2946,10309.0
2947,10309.0
2948,10309.0
2950,10309.0
2951,10309.0
2952,10309.0
2953,10309.0
2954,10309.0
2955,10309.0
2956,10309.0
2958,10309.0
2959,10309.0
2960,10309.0
2962,10309.0
2963,10309.0
2964,10309.0
2966,10309.0
2967,10309.0
2968,10309.0
2969,10309.0
2970,10309.0
2971,10309.0
2972,10309.0
2973,10309.0
2974,10309.0
2977,10309.0
2978,10309.0
2979,10309.0
2980,10309.0
2981,10309.0
2982,10309.0
2983,10309.0
2984,10309.0
2985,10309.0
2986,10309.0
2987,10309.0
2988,10309.0
2990,10309.0
2992,10309.0
2993,10309.0
2994,10309.0
2995,10309.0
2996,10309.0
2997,10309.0
2998,10309.0
2999,10309.0
3002,10309.0
3003,10309.0
3007,10309.0
3008,10309.0
3009,10309.0
3010,10309.0
3011,10309.0
3012,10309.0
3013,10309.0
3014,10309.0
3015,10309.0
3016,10309.0
3017,10309.0
3019,10309.0
3020,10309.0
3021,10309.0
3023,10309.0
3024,10309.0
3025,10309.0
3026,10309.0
3027,10309.0
3028,10309.0
3029,10309.0
3031,10309.0
3032,10309.0
3033,10309.0
3035,10309.0
3036,10309.0
3037,10309.0
3038,10309.0
3039,10309.0
3040,10309.0
3041,10309.0
3042,10309.0
3043,10309.0
3044,10309.0
3045,10309.0
3046,10309.0
3047,10309.0
3049,10309.0
3050,10309.0
3051,10309.0
3052,10309.0
3053,10309.0
3054,10309.0
3055,10312.0
3057,10309.0
3060,10309.0
3062,10309.0
3063,10309.0
3064,10309.0
3065,10309.0
3067,10309.0
3070,10309.0
3072,10309.0
3074,10309.0
3075,10309.0
3076,10309.0
3077,10309.0
3078,10309.0
3079,10309.0
3080,10309.0
3081,10309.0
3083,10309.0
3084,10309.0
3087,10309.0
3088,10309.0
3089,10309.0
3090,10309.0
3091,10309.0
3095,10309.0
3097,10309.0
3099,10309.0
3102,10309.0
3103,10309.0
3104,10309.0
3106,10309.0
3107,10309.0
3108,10309.0
3109,10309.0
3110,10309.0
3112,10309.0
3113,10309.0
3114,10309.0
3115,10309.0
3116,10309.0
3117,10309.0
3118,10309.0
3119,10309.0
3120,10309.0
3121,10309.0
3123,10309.0
3124,10309.0
3125,10309.0
3126,10309.0
3129,10309.0
3130,10309.0
3132,10309.0
3133,10309.0
3134,10309.0
3137,10309.0
3139,10309.0
3140,10309.0
3141,10309.0
3144,10309.0
3145,10309.0
3146,10309.0
3147,10309.0
3148,10309.0
3149,10309.0
3150,10309.0
3151,10309.0
3152,10309.0
3153,10309.0
3155,10309.0
3158,10309.0
3159,10309.0
3160,10309.0
3161,10309.0
3162,10309.0
3163,10309.0
3165,10309.0
3166,10309.0
3167,10309.0
3168,10309.0
3169,10309.0
3170,10309.0
3171,10309.0
3172,10309.0
3174,10309.0
3175,10309.0
3176,10309.0
3178,10309.0
3180,10309.0
3181,10309.0
3182,10309.0
3183,10309.0
3184,10309.0
3185,10309.0
3187,10309.0
3188,10309.0
3189,10309.0
3190,10309.0
3191,10309.0
3192,10309.0
3195,10309.0
3196,10309.0
3197,10309.0
3198,10309.0
3199,10309.0
3200,10309.0
3203,10309.0
3204,10309.0
3205,10309.0
3206,10309.0
3207,10309.0
3208,10309.0
3209,10309.0
3210,10309.0
3211,10309.0
3212,10309.0
3213,10309.0
3214,10309.0
3215,10309.0
3216,10309.0
3217,10309.0
3220,10309.0
3221,10309.0
3222,10309.0
3223,10309.0
3224,10309.0
3225,10309.0
3226,10309.0
3227,10309.0
3228,10309.0
3229,10309.0
3230,10309.0
3231,10309.0
3232,10309.0
3234,10309.0
3235,10309.0
3236,10309.0
3237,10309.0
3238,10309.0
3240,10309.0
3241,10309.0
3242,10309.0
3244,10309.0
3246,10309.0
3247,10309.0
3248,10309.0
3249,10309.0
3250,10309.0
3252,10309.0
3253,10309.0
3255,10309.0
3256,10309.0
3257,10309.0
3258,10309.0
3260,10309.0
3261,10309.0
3262,10309.0
3263,10309.0
3264,10309.0
3265,10309.0
3266,10309.0
3267,10309.0
3268,10309.0
3269,10309.0
3270,10309.0
3271,10309.0
3272,10309.0
3274,10309.0
3275,10309.0
3276,10309.0
3277,10309.0
3278,10312.0
3280,10309.0
3284,10309.0
3287,10309.0
3288,10309.0
3289,10309.0
3290,10309.0
3291,10309.0
3292,10309.0
3293,10309.0
3294,10309.0
3295,10309.0
3296,10309.0
3297,10309.0
3298,10309.0
3299,10309.0
3300,10309.0
3301,10309.0
3302,10309.0
3303,10312.0
3304,10312.0
3305,10312.0
3307,10312.0
3308,10308.0
3309,10312.0
3310,10312.0
3311,10312.0
3312,10308.0
3313,10312.0
3314,10308.0
3315,10312.0
3317,10308.0
3318,10308.0
3319,10308.0
3320,10308.0
3321,10308.0
3322,10308.0
3323,10308.0
3324,10308.0
3325,10308.0
3326,10308.0
3327,10308.0
3328,10308.0
3329,10308.0
3330,10308.0
3331,10308.0
3332,10308.0
3333,10308.0
3334,10308.0
3335,10308.0
3336,10308.0
3337,10308.0
3338,10308.0
3339,10308.0
3340,10308.0
3341,10308.0
3342,10308.0
3344,10308.0
3345,10308.0
3346,10308.0
3347,10308.0
3348,10308.0
3349,10308.0
3350,10308.0
3351,10308.0
3353,10308.0
3354,10308.0
3356,10308.0
3357,10308.0
3358,10308.0
3359,10312.0
3360,10308.0
3361,10308.0
3362,10308.0
3363,10308.0
3364,10308.0
3365,10312.0
3366,10312.0
3368,10308.0
3369,10308.0
3370,10308.0
3373,10308.0
3374,10308.0
3377,10308.0
3378,10308.0
3379,10308.0
3380,10308.0
3381,10308.0
3382,10308.0
3383,10308.0
3384,10308.0
3385,10308.0
3387,10308.0
3388,10308.0
3389,10308.0
3390,10308.0
3391,10312.0
3392,10308.0
3393,10308.0
3394,10312.0
3395,10308.0
3398,10308.0
3399,10308.0
3401,10308.0
3402,10308.0
3403,10308.0
3404,10308.0
3405,10308.0
3406,10312.0
3407,10308.0
3408,10308.0
3409,10308.0
3410,10308.0
3412,10308.0
3414,10308.0
3415,10308.0
3416,10308.0
3417,10308.0
3418,10308.0
3419,10308.0
3422,10308.0
3423,10308.0
3425,10308.0
3426,10308.0
3427,10308.0
3428,10308.0
3429,10312.0
3430,10308.0
3431,10308.0
3432,10308.0
3433,10308.0
3435,10312.0
3436,10308.0
3437,10308.0
3440,10308.0
3441,10308.0
3442,10308.0
3443,10312.0
3444,10312.0
3445,10308.0
3446,10312.0
3447,10308.0
3448,10308.0
3449,10308.0
3450,10308.0
3451,10308.0
3452,10308.0
3453,10308.0
3455,10308.0
3456,10308.0
3457,10308.0
3458,10308.0
3460,10308.0
3461,10308.0
3462,10308.0
3463,10308.0
3464,10308.0
3465,10308.0
3466,10308.0
3467,10308.0
3468,10308.0
3469,10308.0
3470,10308.0
3472,10308.0
3473,10308.0
3474,10308.0
3475,10308.0
3476,10308.0
3477,10308.0
3478,10308.0
3479,10308.0
3480,10308.0
3481,10308.0
3482,10308.0
3483,10312.0
3484,10308.0
3485,10308.0
3487,10308.0
3489,10308.0
3490,10308.0
3491,10308.0
3493,10308.0
3494,10308.0
3495,10308.0
3496,10308.0
3497,10312.0
3498,10308.0
3499,10308.0
3500,10308.0
3501,10308.0
3502,10308.0
3503,10308.0
3504,10308.0
3505,10308.0
3506,10308.0
3507,10308.0
3508,10308.0
3509,10308.0
3510,10308.0
3511,10308.0
3512,10308.0
3513,10308.0
3514,10308.0
3515,10308.0
3516,10308.0
3517,10312.0
3518,10308.0
3519,10308.0
3520,10308.0
3521,10308.0
3522,10308.0
3523,10308.0
3524,10308.0
3525,10308.0
3526,10308.0
3527,10308.0
3528,10308.0
3529,10312.0
3530,10308.0
3531,10308.0
3532,10312.0
3533,10312.0
3535,10308.0
3536,10308.0
3538,10308.0
3539,10312.0
3540,10308.0
3541,10308.0
3542,10308.0
3543,10308.0
3544,10308.0
3546,10308.0
3547,10308.0
3548,10308.0
3549,10308.0
3550,10312.0
3551,10308.0
3552,10308.0
3553,10308.0
3554,10308.0
3556,10308.0
3558,10308.0
3559,10312.0
3561,11224.0
3564,11224.0
3566,11422.0
3568,11411.0
3571,11411.0
3574,11429.0
3575,11429.0
3578,11411.0
3579,11411.0
3582,11411.0
3584,11411.0
3585,11422.0
3586,11422.0
3588,11411.0
3592,11411.0
3597,11411.0
3602,11411.0
3603,11411.0
3604,11411.0
3605,11411.0
3607,11411.0
3608,11411.0
3609,11411.0
3610,11422.0
3617,11411.0
3618,11411.0
3619,11411.0
3623,11411.0
3624,11411.0
3627,11411.0
3628,11411.0
3629,11411.0
3630,11411.0
3631,11429.0
3632,11411.0
3633,11413.0
3634,11411.0
3635,11413.0
3637,11411.0
3640,11413.0
3641,11411.0
3642,11411.0
3644,11411.0
3645,11429.0
3648,11413.0
3649,11411.0
3652,11411.0
3654,11411.0
3655,11422.0
3656,11411.0
3658,11411.0
3659,11411.0
3663,11422.0
3664,11411.0
3669,11429.0
3670,11411.0
3671,11411.0
3673,11411.0
3675,11411.0
3677,11429.0
3678,11411.0
3679,11411.0
3685,11411.0
3688,11429.0
3690,11411.0
3695,11429.0
3697,11411.0
3698,11411.0
3700,11411.0
3704,11411.0
3705,11411.0
3706,11429.0
3708,11429.0
3709,11411.0
3710,11411.0
3711,11429.0
3713,11411.0
3714,11422.0
3715,11411.0
3716,11422.0
3719,11429.0
3720,11422.0
3721,11411.0
3723,11411.0
3725,11411.0
3726,11422.0
3727,11411.0
3729,11411.0
3731,11429.0
3734,11422.0
3735,11411.0
3736,11422.0
3737,11429.0
3739,11411.0
3740,11422.0
3741,11411.0
3742,11422.0
3743,11411.0
3744,11422.0
3745,11429.0
3750,11422.0
3751,11411.0
3752,11422.0
3753,11422.0
3755,11411.0
3758,11411.0
3760,11422.0
3764,11411.0
3765,11422.0
3768,11422.0
3772,11411.0
3779,11422.0
3781,11422.0
3782,11429.0
3783,11411.0
3784,11411.0
3785,11422.0
3788,11422.0
3791,11411.0
3792,11422.0
3797,11429.0
3799,11422.0
3800,11422.0
3801,11422.0
3802,11411.0
3804,11411.0
3805,11422.0
3806,11422.0
3807,11422.0
3808,11422.0
3810,11422.0
3811,11411.0
3813,11411.0
3814,11422.0
3816,11422.0
3817,11411.0
3818,11422.0
3819,11411.0
3821,11411.0
3826,11411.0
3827,11422.0
3829,11422.0
3830,11691.0
3831,11692.0
3832,11692.0
3833,11692.0
3834,11691.0
3839,11692.0
3840,11691.0
3841,11692.0
3846,11692.0
3847,11691.0
3848,11692.0
3850,11691.0
3851,11691.0
3855,11692.0
3856,11691.0
3859,11692.0
3860,11692.0
3861,11692.0
3867,11692.0
3870,11692.0
3872,11692.0
3873,11692.0
3875,11692.0
3877,11692.0
3879,11692.0
3882,11692.0
3884,11691.0
3885,11692.0
3888,11692.0
3889,11691.0
3895,11692.0
3898,11692.0
3899,11692.0
3900,11692.0
3905,11692.0
3907,11692.0
3908,11692.0
3912,11692.0
3913,11692.0
3919,11692.0
3920,11691.0
3925,11691.0
3926,11691.0
3927,11691.0
3928,11691.0
3929,11691.0
3932,11691.0
3934,11691.0
3935,11691.0
3936,11691.0
3938,11691.0
3940,11691.0
3943,11691.0
3945,11691.0
3947,11691.0
3948,11691.0
3951,11691.0
3954,11691.0
3956,11691.0
3957,11691.0
3960,11691.0
3961,11691.0
3963,11691.0
3967,11691.0
3970,11691.0
3971,11691.0
3972,11691.0
3973,11691.0
3974,11422.0
3978,11691.0
3980,11691.0
3981,11691.0
3982,11691.0
3984,11691.0
3987,11691.0
3988,11691.0
3989,11692.0
3992,11691.0
3995,11691.0
3997,11422.0
3999,11422.0
4000,11691.0
4002,11422.0
4004,11691.0
4005,11691.0
4006,11691.0
4007,11691.0
4008,11691.0
4009,11422.0
4010,11691.0
4014,11691.0
4015,11691.0
4016,11691.0
4017,11691.0
4019,11691.0
4024,11691.0
4025,11422.0
4027,11422.0
4031,11422.0
4032,11691.0
4034,11691.0
4038,11691.0
4039,11691.0
4040,11691.0
4041,11691.0
4042,11691.0
4043,11691.0
4044,11691.0
4046,11691.0
4048,11691.0
4049,11422.0
4054,11691.0
4055,11691.0
4056,11691.0
4057,11422.0
4059,11691.0
4064,11691.0
4065,11691.0
4066,11691.0
4067,11691.0
4069,11691.0
4072,11691.0
4073,11691.0
4078,11691.0
4079,11691.0
4080,11691.0
4081,11691.0
4083,11691.0
4084,11691.0
4086,11422.0
4087,11691.0
4089,11422.0
4090,11691.0
4091,11691.0
4092,11691.0
4094,11691.0
4095,11691.0
4096,11691.0
4097,11691.0
4098,11559.0
4099,11559.0
4100,11422.0
4103,11691.0
4105,11691.0
4106,11691.0
4107,11691.0
4108,11691.0
4109,11691.0
4110,11422.0
4118,11691.0
4119,11691.0
4120,11691.0
4122,11422.0
4123,11694.0
4124,11691.0
4125,11691.0
4128,11694.0
4132,11694.0
4133,11691.0
4134,11422.0
4135,11691.0
4137,11691.0
4138,11691.0
4141,11691.0
4142,11694.0
4143,11691.0
4144,11691.0
4147,11694.0
4149,11691.0
4151,11691.0
4155,11691.0
4157,11694.0
4158,11691.0
4159,11691.0
4160,11691.0
4161,11694.0
4162,11691.0
4163,11422.0
4164,11691.0
4166,11691.0
4167,11691.0
4168,11691.0
4170,11691.0
4171,11691.0
4172,11691.0
4177,11691.0
4179,11694.0
4180,11691.0
4181,11691.0
4183,11694.0
4184,11691.0
4187,11691.0
4190,11691.0
4191,11694.0
4193,11691.0
4200,11691.0
4201,11694.0
4203,11691.0
4204,11691.0
4206,11422.0
4211,11422.0
4212,11694.0
4213,11691.0
4214,11691.0
4218,11691.0
4220,11694.0
4226,11691.0
4227,11691.0
4228,11691.0
4229,11691.0
4233,11694.0
4235,11422.0
4236,11691.0
4237,11691.0
4238,11694.0
4240,11691.0
4241,11691.0
4242,11691.0
4243,11694.0
4244,11691.0
4246,11691.0
4247,11691.0
4248,11694.0
4249,11691.0
4254,11691.0
4255,11691.0
4258,11691.0
4259,11691.0
4260,11691.0
4261,11691.0
4268,11694.0
4269,11691.0
4272,11691.0
4273,11691.0
4275,11691.0
4276,11422.0
4282,11694.0
4283,11694.0
4284,11691.0
4285,11691.0
4286,11694.0
4287,11691.0
4288,11691.0
4289,11422.0
4291,11691.0
4292,11694.0
4295,11694.0
4296,11691.0
4297,11422.0
4301,11422.0
4303,11694.0
4307,11691.0
4308,11691.0
4310,11694.0
4311,11694.0
4312,11691.0
4313,11691.0
4314,11691.0
4315,11691.0
4316,11691.0
4317,11691.0
4318,11694.0
4320,11694.0
4321,11691.0
4323,11691.0
4324,11691.0
4326,11691.0
4329,11691.0
4335,11694.0
4337,11694.0
4341,11694.0
4343,11422.0
4345,11691.0
4346,11694.0
4347,11422.0
4348,11691.0
4349,11422.0
4350,11694.0
4351,11691.0
4352,11691.0
4353,11422.0
4354,11691.0
4355,11694.0
4356,11691.0
4358,11691.0
4359,11691.0
4360,11691.0
4362,11691.0
4364,11694.0
4367,11422.0
4369,11422.0
4371,11691.0
4372,11691.0
4374,11691.0
4375,11691.0
4376,11694.0
4377,11694.0
4383,11691.0
4385,11694.0
4388,11694.0
4394,11694.0
4395,11694.0
4401,11694.0
4402,11694.0
4409,11694.0
4412,11694.0
4416,11691.0
4418,11694.0
4419,11694.0
4420,11691.0
4424,11691.0
4426,11694.0
4427,11694.0
4434,11694.0
4435,11694.0
4439,11422.0
4440,11422.0
4441,11694.0
4444,11694.0
4451,11694.0
4453,11691.0
4454,11691.0
4456,11691.0
4457,11691.0
4459,11691.0
4469,11691.0
4470,11691.0
4471,11691.0
4472,11691.0
4476,11691.0
4477,11691.0
4478,11691.0
4484,11691.0
4485,11691.0
4486,11691.0
4488,11691.0
4489,11691.0
4492,11691.0
4493,11691.0
4495,11691.0
4496,11691.0
4497,11691.0
4501,11691.0
4502,11691.0
4503,11691.0
4504,11691.0
4507,10024.0
4508,10024.0
4509,10024.0
4510,10024.0
4511,10024.0
4512,10024.0
4513,10024.0
4514,10024.0
4515,10024.0
4518,10024.0
4519,10024.0
4520,10024.0
4522,10024.0
4527,10024.0
4529,10024.0
4530,10024.0
4531,10024.0
4532,10024.0
4534,10024.0
4545,10024.0
4550,10024.0
4551,10024.0
4552,10024.0
4555,10024.0
4556,10024.0
4557,10069.0
4560,10024.0
4565,10024.0
4566,10024.0
4567,10280.0
4569,10006.0
4570,10280.0
4571,10280.0
4573,10006.0
4574,10006.0
4575,10006.0
4577,10280.0
4583,10280.0
4585,10282.0
4592,10006.0
4594,10280.0
4596,10471.0
4597,10471.0
4598,10471.0
4599,10471.0
4600,10471.0
4601,10471.0
4602,10471.0
4603,10471.0
4604,10471.0
4605,10471.0
4606,10471.0
4607,10471.0
4609,10471.0
4610,10471.0
4611,10471.0
4612,10471.0
4613,10471.0
4614,10471.0
4615,10704.0
4617,10471.0
4618,10471.0
4619,10471.0
4620,10471.0
4621,10471.0
4622,10471.0
4623,10471.0
4624,10471.0
4625,10471.0
4626,10470.0
4627,10471.0
4628,10471.0
4629,10471.0
4630,10471.0
4631,10471.0
4633,10471.0
4634,10471.0
4638,10471.0
4640,10471.0
4642,10471.0
4643,10471.0
4644,10471.0
4645,10471.0
4648,10471.0
4649,10471.0
4651,10471.0
4653,10471.0
4654,10471.0
4655,10471.0
4657,10471.0
4658,10471.0
4660,10471.0
4662,10471.0
4663,10471.0
4664,10470.0
4668,10471.0
4669,10470.0
4670,10471.0
4671,10470.0
4672,10471.0
4673,10471.0
4674,10471.0
4675,10471.0
4676,10471.0
4678,10471.0
4682,10471.0
4683,10471.0
4685,10471.0
4686,10471.0
4687,10471.0
4688,10471.0
4689,10471.0
4690,10471.0
4691,10471.0
4692,10471.0
4694,10453.0
4695,10453.0
4698,10033.0
4699,10453.0
4700,10453.0
4701,10040.0
4702,10040.0
4703,10453.0
4704,10452.0
4705,10453.0
4706,10453.0
4707,10453.0
4708,10453.0
4709,10468.0
4710,10452.0
4714,10453.0
4716,10453.0
4719,10452.0
4720,10033.0
4723,10033.0
4725,10468.0
4726,10453.0
4728,10468.0
4731,10453.0
4733,10453.0
4736,10032.0
4738,10040.0
4741,10453.0
4744,10453.0
4747,10453.0
4748,10032.0
4749,10452.0
4750,10453.0
4751,10452.0
4752,10453.0
4754,10453.0
4755,10453.0
4756,10453.0
4757,10453.0
4758,10457.0
4759,10453.0
4761,10033.0
4763,10033.0
4764,10453.0
4766,10033.0
4769,10453.0
4770,10453.0
4771,10033.0
4772,10452.0
4774,10453.0
4775,10453.0
4778,10031.0
4781,10453.0
4782,10030.0
4783,10453.0
4784,10027.0
4785,10030.0
4787,10031.0
4788,10040.0
4790,10032.0
4792,10031.0
4796,10027.0
4798,10031.0
4800,10031.0
4804,10453.0
4805,10030.0
4806,10468.0
4809,10464.0
4810,10464.0
4811,10464.0
4812,10464.0
4813,10464.0
4816,10464.0
4818,10464.0
4819,10464.0
4820,10464.0
4821,10464.0
4822,10464.0
4826,10464.0
4827,10464.0
4828,10464.0
4830,10464.0
4835,10464.0
4836,10464.0
4837,10464.0
4838,10464.0
4839,10464.0
4843,10464.0
4844,10464.0
4846,10464.0
4847,10464.0
4848,10464.0
4849,10464.0
4850,10464.0
4851,10464.0
4852,10464.0
4853,10464.0
4855,10464.0
4856,10464.0
4857,10464.0
4858,10464.0
4859,10464.0
4860,10464.0
4861,10464.0
4863,10464.0
4864,10464.0
4866,10464.0
4867,10464.0
4868,10464.0
4869,10464.0
4871,10464.0
4873,10464.0
4874,10464.0
4875,10464.0
4877,10464.0
4878,10464.0
4879,10464.0
4880,10464.0
4881,10464.0
4883,10464.0
4884,10464.0
4886,10464.0
4887,10464.0
4888,10464.0
4891,10464.0
4892,10464.0
4893,10464.0
4894,10464.0
4895,10464.0
4896,10464.0
4899,10464.0
4900,10464.0
4901,10464.0
4902,10464.0
4905,10464.0
4907,10464.0
4908,10464.0
4909,10464.0
4910,10464.0
4912,10464.0
4913,10464.0
4914,10464.0
4915,10464.0
4916,10464.0
4917,10464.0
4918,10464.0
4920,10464.0
4921,10464.0
4922,10464.0
4924,10464.0
4925,10464.0
4926,10464.0
4927,10464.0
4928,10464.0
4929,10464.0
4930,10464.0
4933,10464.0
4934,10464.0
4935,10464.0
4936,10464.0
4937,10464.0
4938,10464.0
4940,10464.0
4941,10464.0
4943,10464.0
4944,10464.0
4945,10464.0
4947,10464.0
4949,10464.0
4951,10464.0
4953,10464.0
4954,10464.0
4957,10464.0
4958,10464.0
4959,10464.0
4960,10464.0
4961,10464.0
4962,10464.0
4964,10465.0
4965,10465.0
4966,10465.0
4967,10465.0
4968,10465.0
4969,10465.0
4970,10465.0
4972,10465.0
4973,10465.0
4975,10465.0
4976,10465.0
4977,10465.0
4979,10465.0
4980,10465.0
4982,10465.0
4983,10465.0
4984,10465.0
4985,10465.0
4986,10465.0
4988,10465.0
4991,10465.0
4993,10465.0
4995,10465.0
4996,10465.0
4997,10465.0
4998,10465.0
4999,10465.0
5000,10465.0
5001,10465.0
5002,10465.0
5003,10465.0
5004,10465.0
5005,10301.0
5006,10304.0
5007,10301.0
5008,10301.0
5009,10301.0
5010,10304.0
5011,10301.0
5012,10304.0
5014,10301.0
5015,10301.0
5016,10304.0
5018,10301.0
5019,10304.0
5020,10301.0
5021,10301.0
5022,10301.0
5023,10301.0
5025,10301.0
5026,10301.0
5028,10301.0
5029,10301.0
5034,10304.0
5038,10314.0
5039,10314.0
5040,10314.0
5041,10314.0
5042,10314.0
5044,10314.0
5045,10314.0
5047,10314.0
5048,10314.0
5049,10314.0
5050,10314.0
5051,10314.0
5052,10314.0
5053,10314.0
5054,10314.0
5055,10314.0
5056,10314.0
5057,10314.0
5058,10314.0
5059,10314.0
5060,10314.0
5061,10314.0
5062,10314.0
5063,10314.0
5064,10314.0
5065,10314.0
5067,10314.0
5068,10314.0
5069,10314.0
5070,10314.0
5071,10314.0
5073,10308.0
5074,10308.0
5075,10312.0
5076,10308.0
5077,10308.0
5078,10308.0
5079,10308.0
5080,10308.0
5081,10308.0
5082,10308.0
5083,10308.0
5084,10308.0
5085,10308.0
5086,10308.0
5087,10308.0
5088,10308.0
5089,10308.0
5090,10308.0
5091,10312.0
5092,10308.0
5094,10308.0
5095,10308.0
5096,10308.0
5102,10308.0
5103,10308.0
5105,10308.0
5106,10308.0
5107,10308.0
5108,10308.0
5109,10308.0
5110,10308.0
5111,10308.0
5112,10308.0
5113,10308.0
5114,10308.0
5115,10312.0
5116,10308.0
5117,10308.0
5118,10308.0
5119,10312.0
5120,11414.0
5121,11414.0
5122,11411.0
5123,11411.0
5124,11422.0
5125,11411.0
5126,11411.0
5127,11411.0
5131,11411.0
5132,11422.0
5134,11422.0
5137,11411.0
5138,11422.0
5141,11411.0
5147,11422.0
5148,11429.0
5151,11411.0
5154,11422.0
5155,11422.0
5156,11422.0
5158,11422.0
5159,11422.0
5160,11422.0
5163,11422.0
5165,11422.0
5166,11411.0
5168,11411.0
5169,11422.0
5173,11422.0
5174,11413.0
5177,11422.0
5182,11413.0
5183,11422.0
5184,11422.0
5186,11422.0
5187,11411.0
5188,11411.0
5190,11413.0
5191,11429.0
5192,11422.0
5193,11411.0
5195,11422.0
5196,11422.0
5197,11411.0
5199,11429.0
5200,11422.0
5203,11422.0
5204,11411.0
5210,11429.0
5211,11422.0
5212,11413.0
5216,11422.0
5218,11411.0
5219,11422.0
5220,11429.0
5221,11411.0
5222,11422.0
5223,11411.0
5224,11422.0
5225,11411.0
5227,11422.0
5229,11411.0
5230,11422.0
5233,11411.0
5234,11422.0
5235,11422.0
5236,11422.0
5237,11429.0
5242,11422.0
5245,11422.0
5246,11422.0
5247,11422.0
5248,11422.0
5249,11422.0
5251,11411.0
5254,11422.0
5256,11422.0
5259,11411.0
5260,11422.0
5261,11422.0
5262,11411.0
5264,11422.0
5268,11411.0
5269,11422.0
5270,11422.0
5271,11422.0
5275,11422.0
5276,11422.0
5277,11422.0
5279,11422.0
5281,11422.0
5282,11422.0
5291,11422.0
5292,11422.0
5293,11422.0
5294,11422.0
5296,11422.0
5301,11422.0
5303,11422.0
5307,11422.0
5312,11422.0
5314,11422.0
5318,11422.0
5319,11422.0
5320,11422.0
5321,11422.0
5322,11422.0
5323,11422.0
5324,11422.0
5325,11697.0
5326,11422.0
5328,11422.0
5330,11422.0
5331,11697.0
5334,11422.0
5339,11693.0
5341,11422.0
5342,11693.0
5344,11422.0
5345,11693.0
5348,11694.0
5350,11422.0
5355,11693.0
5358,11422.0
5359,11693.0
5360,11697.0
5362,11694.0
5364,11691.0
5367,11692.0
5368,11422.0
5372,11422.0
5373,11692.0
5375,11694.0
5376,11692.0
5378,11422.0
5380,11692.0
5382,11692.0
5384,11422.0
5385,11692.0
5387,11694.0
5389,11422.0
5393,11422.0
5394,11692.0
5397,11692.0
5398,11422.0
5399,11697.0
5400,11692.0
5401,11422.0
5403,11694.0
5404,11692.0
5409,11422.0
5411,11694.0
5412,11692.0
5414,11422.0
5415,11694.0
5416,11692.0
5418,11422.0
5420,11692.0
5421,11422.0
5422,11694.0
5424,11692.0
5426,11693.0
5428,11422.0
5429,11694.0
5430,11692.0
5433,11422.0
5436,11694.0
5437,11422.0
5442,11697.0
5447,11693.0
5448,11692.0
5454,11422.0
5457,11691.0
5458,11422.0
5459,11693.0
5462,11422.0
5463,11692.0
5464,11694.0
5466,11692.0
5467,11422.0
5468,11693.0
5469,11692.0
5470,11697.0
5476,11692.0
5478,11422.0
5479,11692.0
5481,11422.0
5485,11693.0
5487,11422.0
5489,11694.0
5490,11691.0
5494,11692.0
5496,11694.0
5498,11692.0
5499,11422.0
5500,11694.0
5502,11692.0
5505,11693.0
5506,11692.0
5509,11694.0
5510,11422.0
5513,11694.0
5514,11422.0
5515,11692.0
5516,11693.0
5518,11422.0
5519,11693.0
5520,11692.0
5522,11422.0
5526,11422.0
5528,11694.0
5530,11422.0
5531,11692.0
5533,11694.0
5534,11422.0
5539,11692.0
5541,11694.0
5542,11422.0
5545,11691.0
5546,11422.0
5549,11692.0
5552,11422.0
5555,11422.0
